total_packets,tcp_packets,tcp_syn_packets,udp_packets,icmp_packets,avg_len,entropy_src_ip,entropy_src_port,label
3808,0,0,0,3807,142,6.456769656,0,1
4465,0,0,0,4466,142,5.493061443,0,1
4907,0,0,0,4907,142,6.188264123,0,1
6008,0,0,0,6008,142,5.924255797,0,1
5182,0,0,0,5182,142,5.913503006,0,1
5804,0,0,0,5804,142,5.463831805,0,1
5892,0,0,0,5892,142,5.683579767,0,1
6163,0,0,0,6163,142,5.416100402,0,1
7844,0,0,0,7844,142,5.579729826,0,1
4256,0,0,0,4256,142,6.089044875,0,1
8731,0,0,0,8731,142,4.634728988,0,1
3995,1,1,0,3994,142.0030038,5.59471138,0,1
5553,5553,3168,0,0,98.54349001,6.00635316,0,1
3291,3291,1691,0,0,93.03068976,5.497168225,0,1
3786,3786,1969,0,0,93.01215003,5.697093487,0,1
3478,3478,1812,0,0,93.18918919,5.533389489,0,1
3191,3191,1641,0,0,92.51457223,5.529429088,0,1
3829,3829,1977,0,0,92.54792374,5.739792912,0,1
3401,3401,1748,0,0,92.69450162,5.552959585,0,1
2673,2673,1386,0,0,93.09465021,5.616771098,0,1
2584,2584,1334,0,0,94.57662539,5.549076085,0,1
3852,3852,2011,0,0,95.22533749,4.672828834,0,1
3455,3455,1773,0,0,95.3024602,5.402677382,0,1
3623,3623,1881,0,0,93.19403809,5.560681631,0,1
3870,3870,1990,0,0,92.26873385,5.579729826,0,1
2683,2676,1134,7,0,85.12784197,5.497168225,0.066299792,1
765,0,0,630,135,46.94117647,4.418840608,0,1
600,0,0,472,128,47.97333333,4.304065093,0,1
134,0,0,67,67,56,2.708050201,0,1
142,0,0,71,71,56,2.302585093,0.610864302,1
163,0,0,82,81,55.91411043,2.708050201,0.500402424,1
144,0,0,72,72,56,2.772588722,0.482577565,1
129,0,0,64,65,56.10852713,0,0,1
137,0,0,69,68,55.89781022,0,0,1
133,0,0,66,67,56.10526316,0,0,1
147,0,0,74,73,55.9047619,1.791759469,0.693147181,1
134,0,0,67,67,56,1.386294361,0.562335145,1
184,0,0,92,92,56,1.098612289,0.636514168,1
138,0,0,69,69,56,0.693147181,0.693147181,1
1923,1,0,1135,787,53.5174207,5.33753808,0.730169235,1
4345,4345,0,0,0,154,6.692083743,0.69137283,1
5380,5380,0,0,0,154,6.077642243,0.686557066,1
6573,6573,0,0,0,154,6.244166901,0.692919055,1
5003,5003,0,0,0,154,5.973809612,0.685978808,1
5516,5516,0,0,0,154,6.553933404,0.664922238,1
4952,4952,0,0,0,154,6.388561406,0.679240351,1
5381,5381,0,0,0,154,6.226536669,0.659771,1
4000,4000,0,0,0,154,6.719013154,0.690519379,1
3727,3727,0,0,0,154,6.481577129,0.693117866,1
5974,5974,0,0,0,154,5.323009979,0.549952751,1
6921,6921,0,0,0,154,5.894402834,0.636514168,1
6060,6060,0,0,0,154,6.253828812,0.56021255,1
3982,3982,0,0,0,154,6.513230111,0.641858677,1
1920,1919,0,0,1,158.875,5.409939094,0.632289111,1
597,0,0,0,597,5030.502513,0.801546828,0,1
428,0,0,0,428,5038,1.004974605,0,1
380,0,0,0,380,5038,1.015063083,0,1
314,0,0,0,314,5066.509554,0.762104222,0,1
153,0,0,0,153,5944.901961,1.011404265,0,1
133,0,0,0,133,6013.969925,0.897945725,0,1
136,0,0,0,136,5893.705882,0.974314753,0,1
153,0,0,0,153,6061.921569,0.979971182,0,1
164,0,0,0,164,7221.414634,0.923840706,0,1
412,0,0,0,412,7362.912621,0.982900728,0,1
60,0,0,0,59,8022,0.529706199,0,1
146,0,0,0,147,8532.958904,0.465999257,0,1
25,0,0,0,25,9155.92,0.376770161,0,1
