total_packets,tcp_packets,tcp_syn_packets,udp_packets,icmp_packets,avg_len,entropy_src_ip,entropy_src_port,label
84,0,0,0,84,98.0,2.288826337731014,0.0,0
86,0,0,0,86,98.0,2.282409090561223,0.0,0
82,0,0,0,82,98.0,2.2842641503917087,0.0,0
85,0,0,0,85,98.0,2.288826337731014,0.0,0
83,0,0,0,83,98.0,2.276678070057439,0.0,0
83,0,0,0,83,98.0,2.2910652930190847,0.0,0
86,0,0,0,86,98.0,2.2975266525872353,0.0,0
82,0,0,0,82,98.0,2.2730437233125267,0.0,0
84,0,0,0,84,98.0,2.292923779907393,0.0,0
84,0,0,0,84,98.0,2.2788610376556884,0.0,0
85,0,0,0,84,96.84705882352941,2.296598811992842,0.0,0
85,0,0,0,86,99.15294117647059,2.2931293579482297,0.0,0
83,0,0,0,83,98.0,2.288385536729597,0.0,0
84,0,0,0,84,98.0,2.286384423111163,0.0,0
84,0,0,0,84,98.0,2.285843159132231,0.0,0
88,0,0,0,88,98.0,2.2877190470265347,0.0,0
82,0,0,0,82,98.0,2.287898497136621,0.0,0
81,0,0,0,81,98.0,2.290643306767987,0.0,0
85,0,0,0,85,98.0,2.2874309462741724,0.0,0
88,0,0,0,88,98.0,2.2863351877304927,0.0,0
80,0,0,0,80,98.0,2.3000277957213027,0.0,0
83,0,0,0,83,98.0,2.2664715505805137,0.0,0
86,0,0,0,86,98.0,2.288385536729597,0.0,0
82,0,0,0,82,98.0,2.287898497136621,0.0,0
84,0,0,0,84,98.0,2.288639219516842,0.0,0
84,0,0,0,84,98.0,2.2791992611748273,0.0,0
84,0,0,0,84,98.0,2.2978600563566274,0.0,0
86,0,0,0,86,98.0,2.29507564441589,0.0,0
82,0,0,0,82,98.0,2.2793719855156342,0.0,0
86,0,0,0,86,98.0,2.2874309462741724,0.0,0
83,0,0,0,83,98.0,2.285843159132231,0.0,0
84,0,0,0,85,99.16666666666667,2.2885376795310477,0.0,0
82,0,0,0,82,98.0,2.285843159132231,0.0,0
85,0,0,0,85,98.0,2.285843159132231,0.0,0
85,0,0,0,84,96.84705882352941,2.2909089064228705,0.0,0
82,0,0,0,83,99.1951219512195,2.2909089064228705,0.0,0
85,0,0,0,85,98.0,2.276678070057439,0.0,0
83,0,0,0,83,98.0,2.2975266525872353,0.0,0
84,0,0,0,85,99.16666666666667,2.290643306767987,0.0,0
84,0,0,0,84,98.0,2.2831945637148268,0.0,0
85,0,0,0,85,98.0,2.2906433067679877,0.0,0
83,0,0,0,82,98.0,2.288826337731014,0.0,0
85,0,0,0,85,98.0,2.285464250620856,0.0,0
84,0,0,0,84,98.0,2.282880633949146,0.0,0
82,0,0,0,82,98.0,2.288826337731014,0.0,0
86,0,0,0,86,98.0,2.294049530438537,0.0,0
82,0,0,0,82,98.0,2.2812426340841916,0.0,0
86,0,0,0,86,98.0,2.281988591262317,0.0,0
82,0,0,0,82,98.0,2.2991821888208395,0.0,0
84,0,0,0,84,98.0,2.2910652930190842,0.0,0
84,0,0,0,84,98.0,2.2716483318556846,0.0,0
86,0,0,0,86,98.0,2.298153458554486,0.0,0
82,0,0,0,82,98.0,2.2842641503917087,0.0,0
87,0,0,0,87,98.0,2.2904196882540098,0.0,0
81,0,0,0,81,98.0,2.284682055578649,0.0,0
84,0,0,0,84,98.0,2.2761351827730505,0.0,0
84,0,0,0,84,98.0,2.288639219516842,0.0,0
87,0,0,0,87,98.0,2.2998152535508147,0.0,0
80,0,0,0,80,98.0,2.296244240098615,0.0,0
85,0,0,0,85,98.0,2.277648944155764,0.0,0
83,0,0,0,83,98.0,2.288826337731014,0.0,0
84,0,0,0,84,98.0,2.2761351827730505,0.0,0
84,0,0,0,84,98.0,2.288826337731014,0.0,0
84,0,0,0,84,98.0,2.288826337731014,0.0,0
84,0,0,0,84,98.0,2.288639219516842,0.0,0
86,0,0,0,86,98.0,2.3081609965128083,0.0,0
84,0,0,0,84,98.0,2.288826337731014,0.0,0
82,0,0,0,82,98.0,2.285843159132231,0.0,0
84,0,0,0,84,98.0,2.2909089064228705,0.0,0
84,0,0,0,84,98.0,2.288826337731014,0.0,0
84,0,0,0,84,98.0,2.266428517076582,0.0,0
85,0,0,0,85,98.0,2.2998152535508147,0.0,0
84,0,0,0,83,98.0,2.2805103758685044,0.0,0
85,0,0,0,85,98.0,2.2955173013469783,0.0,0
83,0,0,0,83,98.0,2.282366734484024,0.0,0
83,0,0,0,83,98.0,2.287449899155419,0.0,0
85,0,0,0,85,98.0,2.288100929170621,0.0,0
83,0,0,0,83,98.0,2.2951734788856917,0.0,0
84,0,0,0,84,98.0,2.2849075215580528,0.0,0
85,0,0,0,85,98.0,2.287898497136621,0.0,0
85,0,0,0,85,98.0,2.2849075215580528,0.0,0
82,0,0,0,82,98.0,2.2844360416967597,0.0,0
84,0,0,0,84,98.0,2.289401477811918,0.0,0
84,0,0,0,84,98.0,2.2910652930190847,0.0,0
85,0,0,0,85,98.0,2.2837850116815583,0.0,0
83,0,0,0,83,98.0,2.2842641503917087,0.0,0
84,0,0,0,84,98.0,2.2797812101459956,0.0,0
84,0,0,0,84,98.0,2.288826337731014,0.0,0
84,0,0,0,84,98.0,2.294055802579451,0.0,0
84,0,0,0,84,98.0,2.2797812101459956,0.0,0
86,0,0,0,86,98.0,2.2995373178505276,0.0,0
83,0,0,0,82,96.81927710843374,2.288385536729597,0.0,0
83,0,0,0,84,98.0,2.296244240098615,0.0,0
87,0,0,0,87,98.0,2.2755074754540554,0.0,0
82,0,0,0,83,99.1951219512195,2.2909089064228705,0.0,0
83,0,0,0,83,98.0,2.288826337731014,0.0,0
90,0,0,0,90,98.0,2.287898497136621,0.0,0
79,0,0,0,79,98.0,2.2859710453054243,0.0,0
83,0,0,0,83,98.0,2.288385536729597,0.0,0
84,0,0,0,83,96.83333333333333,2.288639219516842,0.0,0
83,0,0,0,83,98.0,2.296244240098615,0.0,0
84,0,0,0,84,98.0,2.288826337731014,0.0,0
84,0,0,0,84,98.0,2.277648944155764,0.0,0
85,0,0,0,85,98.0,2.296244240098615,0.0,0
83,0,0,0,83,98.0,2.277648944155764,0.0,0
85,0,0,0,85,98.0,2.288826337731014,0.0,0
83,0,0,0,83,98.0,2.288826337731014,0.0,0
84,0,0,0,84,98.0,2.2761351827730505,0.0,0
84,0,0,0,84,98.0,2.288639219516842,0.0,0
84,0,0,0,84,98.0,2.3081609965128083,0.0,0
88,0,0,0,88,98.0,2.288826337731014,0.0,0
80,0,0,0,80,98.0,2.2904196882540098,0.0,0
84,0,0,0,84,98.0,2.285609896173042,0.0,0
85,0,0,0,85,98.0,2.277648944155764,0.0,0
87,0,0,0,87,98.0,2.299032149471882,0.0,0
80,0,0,0,80,98.0,2.27821605822048,0.0,0
86,0,0,0,86,98.0,2.2792422946787596,0.0,0
83,0,0,0,83,98.0,2.2840959724250394,0.0,0
84,0,0,0,84,98.0,2.2998152535508143,0.0,0
85,0,0,0,85,98.0,2.288826337731014,0.0,0
84,0,0,0,84,98.0,2.276678070057439,0.0,0
82,0,0,0,82,98.0,2.279887899443834,0.0,0
84,0,0,0,84,98.0,2.3001178263950175,0.0,0
85,0,0,0,85,98.0,2.277577746610331,0.0,0
84,0,0,0,84,98.0,2.281075961169471,0.0,0
83,0,0,0,83,98.0,2.288826337731014,0.0,0
84,0,0,0,84,98.0,2.287898497136621,0.0,0
85,0,0,0,85,98.0,2.287898497136621,0.0,0
85,0,0,0,85,98.0,2.2978600563566274,0.0,0
82,0,0,0,82,98.0,2.2910652930190842,0.0,0
84,0,0,0,84,98.0,2.286384423111163,0.0,0
84,0,0,0,84,98.0,2.278917025345509,0.0,0
83,0,0,0,84,99.18072289156626,2.29232389373441,0.0,0
86,0,0,0,86,98.0,2.2788610376556884,0.0,0
83,0,0,0,82,98.0,2.304016714360442,0.0,0
84,0,0,0,84,98.0,2.277648944155764,0.0,0
83,0,0,0,83,98.0,2.288385536729597,0.0,0
84,0,0,0,84,98.0,2.276678070057439,0.0,0
85,0,0,0,85,98.0,2.2998152535508143,0.0,0
84,0,0,0,83,96.83333333333333,2.288826337731014,0.0,0
83,0,0,0,84,98.0,2.296244240098615,0.0,0
84,0,0,0,84,98.0,2.2755074754540554,0.0,0
84,0,0,0,84,98.0,2.301234004417572,0.0,0
84,0,0,0,84,98.0,2.265500676482189,0.0,0
84,0,0,0,84,98.0,2.2949993692856134,0.0,0
84,0,0,0,84,98.0,2.2899887339325633,0.0,0
84,0,0,0,84,98.0,2.2788610376556884,0.0,0
84,0,0,0,84,98.0,2.307183510242906,0.0,0
85,0,0,0,85,98.0,2.277648944155764,0.0,0
82,0,0,0,82,98.0,2.288096456202774,0.0,0
85,0,0,0,85,98.0,2.288826337731014,0.0,0
83,0,0,0,83,98.0,2.2846820555786485,0.0,0
87,0,0,0,87,98.0,2.2808050445709256,0.0,0
82,0,0,0,82,98.0,2.2938888751948414,0.0,0
83,0,0,0,83,98.0,2.2874309462741724,0.0,0
84,0,0,0,84,98.0,2.273709233241129,0.0,0
85,0,0,0,85,98.0,2.3040167143604426,0.0,0
84,0,0,0,84,98.0,2.274077716195388,0.0,0
82,0,0,0,83,99.1951219512195,2.2907739939989757,0.0,0
86,0,0,0,86,98.0,2.2910652930190842,0.0,0
83,0,0,0,83,98.0,2.2860427817199485,0.0,0
83,0,0,0,83,98.0,2.2910652930190842,0.0,0
84,0,0,0,84,98.0,2.283533496713951,0.0,0
88,0,0,0,87,98.0,2.281988210056235,0.0,0
81,0,0,0,82,98.0,2.2908596710422007,0.0,0
83,0,0,0,83,98.0,2.288826337731014,0.0,0
84,0,0,0,84,98.0,2.2894918476596167,0.0,0
84,0,0,0,84,98.0,2.284682055578649,0.0,0
84,0,0,0,84,98.0,2.2730437233125267,0.0,0
84,0,0,0,84,98.0,2.288826337731014,0.0,0
84,0,0,0,84,98.0,2.3068143552443434,0.0,0
85,0,0,0,85,98.0,2.288826337731014,0.0,0
83,0,0,0,83,98.0,2.287998060338888,0.0,0
84,0,0,0,84,98.0,2.288826337731014,0.0,0
86,0,0,0,86,98.0,2.276253552698922,0.0,0
85,0,0,0,85,98.0,2.288385536729597,0.0,0
81,0,0,0,81,98.0,2.29147133359449,0.0,0
84,0,0,0,84,98.0,2.288826337731014,0.0,0
83,0,0,0,84,99.18072289156626,2.2798878994438336,0.0,0
87,0,0,0,87,98.0,2.2837850116815583,0.0,0
81,0,0,0,81,98.0,2.2899887339325633,0.0,0
86,0,0,0,86,98.0,2.287898497136621,0.0,0
84,0,0,0,84,98.0,2.287898497136621,0.0,0
82,0,0,0,82,98.0,2.2748223888686523,0.0,0
84,0,0,0,84,98.0,2.2978600563566274,0.0,0
84,0,0,0,84,98.0,2.2788610376556884,0.0,0
84,0,0,0,84,98.0,2.2969244187824494,0.0,0
84,0,0,0,84,98.0,2.2788610376556884,0.0,0
84,0,0,0,84,98.0,2.285843159132231,0.0,0
84,0,0,0,84,98.0,2.2899887339325633,0.0,0
85,0,0,0,84,98.0,2.287898497136621,0.0,0
82,0,0,0,83,98.0,2.2846820555786485,0.0,0
84,0,0,0,84,98.0,2.2985311588056376,0.0,0
90,0,0,0,90,98.0,2.2908596710422007,0.0,0
78,0,0,0,78,98.0,2.288826337731014,0.0,0
85,0,0,0,85,98.0,2.288385536729597,0.0,0
83,0,0,0,83,98.0,2.288826337731014,0.0,0
85,0,0,0,85,98.0,2.2877190470265343,0.0,0
83,0,0,0,83,98.0,2.2766780700574385,0.0,0
84,0,0,0,84,98.0,2.302982049433278,0.0,0
84,0,0,0,84,98.0,2.2842641503917087,0.0,0
89,0,0,0,89,98.0,2.276876029123592,0.0,0
80,0,0,0,80,98.0,2.291682052759309,0.0,0
84,0,0,0,84,98.0,2.288826337731014,0.0,0
84,0,0,0,84,98.0,2.2767211035613704,0.0,0
83,0,0,0,83,98.0,2.2978600563566274,0.0,0
84,0,0,0,84,98.0,2.287898497136621,0.0,0
85,0,0,0,85,98.0,2.287898497136621,0.0,0
83,0,0,0,83,98.0,2.287898497136621,0.0,0
84,0,0,0,84,98.0,2.286970656542228,0.0,0
84,0,0,0,84,98.0,2.287898497136621,0.0,0
85,0,0,0,84,98.0,2.290859671042201,0.0,0
83,0,0,0,84,98.0,2.2948488486417724,0.0,0
85,0,0,0,85,98.0,2.276253552698922,0.0,0
83,0,0,0,83,98.0,2.2808050445709256,0.0,0
87,0,0,0,87,98.0,2.303436255520592,0.0,0
81,0,0,0,81,98.0,2.285609896173042,0.0,0
84,0,0,0,84,98.0,2.277648944155764,0.0,0
87,0,0,0,87,98.0,2.2833363097973156,0.0,0
82,0,0,0,82,98.0,2.290137452424691,0.0,0
85,0,0,0,85,98.0,2.2842641503917087,0.0,0
82,0,0,0,82,98.0,2.29265864354208,0.0,0
91,0,0,0,91,98.0,2.2801198682393435,0.0,0
80,0,0,0,80,98.0,2.287898497136621,0.0,0
77,0,0,0,77,98.0,2.287449899155419,0.0,0
83,0,0,0,83,98.0,2.2849075215580528,0.0,0
83,0,0,0,83,98.0,2.2929762451019955,0.0,0
84,0,0,0,84,98.0,2.287898497136621,0.0,0
84,0,0,0,84,98.0,2.2761351827730505,0.0,0
84,0,0,0,84,98.0,2.302677941866194,0.0,0
85,0,0,0,85,98.0,2.288385536729597,0.0,0
84,0,0,0,84,98.0,2.277577746610331,0.0,0
87,0,0,0,87,98.0,2.2938888751948414,0.0,0
80,0,0,0,80,98.0,2.2842641503917087,0.0,0
84,0,0,0,84,98.0,2.2761351827730505,0.0,0
84,0,0,0,84,98.0,2.288826337731014,0.0,0
84,0,0,0,84,98.0,2.288826337731014,0.0,0
84,0,0,0,84,98.0,2.288639219516842,0.0,0
85,0,0,0,85,98.0,2.3017245664182058,0.0,0
83,0,0,0,83,98.0,2.288639219516842,0.0,0
85,0,0,0,85,98.0,2.2894918476596167,0.0,0
83,0,0,0,83,98.0,2.2814615917896455,0.0,0
84,0,0,0,84,98.0,2.2909089064228705,0.0,0
93,0,0,0,93,98.0,2.271400245818528,0.0,0
76,0,0,0,76,98.0,2.2930570365415335,0.0,0
83,0,0,0,83,98.0,2.288639219516842,0.0,0
86,0,0,0,86,98.0,2.287721460802155,0.0,0
82,0,0,0,82,98.0,2.2909089064228705,0.0,0
84,0,0,0,85,99.16666666666667,2.2797812101459956,0.0,0
84,0,0,0,83,98.0,2.2842641503917087,0.0,0
83,0,0,0,84,98.0,2.287898497136621,0.0,0
84,0,0,0,84,98.0,2.288826337731014,0.0,0
84,0,0,0,84,98.0,2.302982049433278,0.0,0
84,0,0,0,84,98.0,2.2734616284994664,0.0,0
84,0,0,0,84,98.0,2.3014086040738095,0.0,0
88,0,0,0,88,98.0,2.2810477088337366,0.0,0
81,0,0,0,81,98.0,2.285461088702789,0.0,0
89,0,0,0,89,98.0,2.2908596710422007,0.0,0
81,0,0,0,81,98.0,2.2842641503917087,0.0,0
86,0,0,0,86,98.0,2.2890930559868927,0.0,0
79,0,0,0,79,98.0,2.2766780700574385,0.0,0
86,0,0,0,86,98.0,2.302982049433278,0.0,0
85,0,0,0,85,98.0,2.279184486633519,0.0,0
81,0,0,0,81,98.0,2.2899887339325633,0.0,0
84,0,0,0,84,98.0,2.285843159132231,0.0,0
89,0,0,0,89,98.0,2.2909089064228705,0.0,0
80,0,0,0,80,98.0,2.2849075215580528,0.0,0
85,0,0,0,85,98.0,2.288639219516842,0.0,0
83,0,0,0,83,98.0,2.288826337731014,0.0,0
84,0,0,0,84,98.0,2.288826337731014,0.0,0
83,0,0,0,83,98.0,2.296244240098615,0.0,0
87,0,0,0,87,98.0,2.28666019704636,0.0,0
84,0,0,0,84,98.0,2.2736362003056994,0.0,0
81,0,0,0,81,98.0,2.2909089064228705,0.0,0
85,0,0,0,85,98.0,2.287848851461112,0.0,0
83,0,0,0,83,98.0,2.2926098933537027,0.0,0
84,0,0,0,84,98.0,2.2803076230898123,0.0,0
85,0,0,0,85,98.0,2.2959958169061974,0.0,0
83,0,0,0,83,98.0,2.280929565684997,0.0,0
84,0,0,0,84,98.0,2.279887899443834,0.0,0
84,0,0,0,84,98.0,2.2766780700574385,0.0,0
86,0,0,0,86,98.0,2.3078140877301907,0.0,0
82,0,0,0,82,98.0,2.288826337731014,0.0,0
84,0,0,0,84,98.0,2.271671948102086,0.0,0
85,0,0,0,85,98.0,2.287898497136621,0.0,0
85,0,0,0,84,98.0,2.2959958169061974,0.0,0
82,0,0,0,83,98.0,2.277648944155764,0.0,0
84,0,0,0,84,98.0,2.296244240098615,0.0,0
84,0,0,0,84,98.0,2.277114215477244,0.0,0
85,0,0,0,85,98.0,2.2877190470265343,0.0,0
83,0,0,0,83,98.0,2.276678070057439,0.0,0
84,0,0,0,84,98.0,2.288385536729597,0.0,0
85,0,0,0,85,98.0,2.2998152535508143,0.0,0
83,0,0,0,83,98.0,2.288826337731014,0.0,0
84,0,0,0,84,98.0,2.2877190470265343,0.0,0
86,0,0,0,86,98.0,2.288826337731014,0.0,0
82,0,0,0,82,98.0,2.288826337731014,0.0,0
87,0,0,0,87,98.0,2.287449899155419,0.0,0
82,0,0,0,82,98.0,2.2899887339325633,0.0,0
82,0,0,0,83,98.0,2.287898497136621,0.0,0
86,0,0,0,86,98.0,2.285609896173042,0.0,0
82,0,0,0,82,98.0,2.287898497136621,0.0,0
84,0,0,0,84,98.0,2.287898497136621,0.0,0
84,0,0,0,84,98.0,2.296244240098615,0.0,0
83,0,0,0,84,98.0,2.277648944155764,0.0,0
84,0,0,0,84,98.0,2.296244240098615,0.0,0
84,0,0,0,84,98.0,2.266428517076582,0.0,0
85,0,0,0,85,98.0,2.3081609965128083,0.0,0
83,0,0,0,83,98.0,2.266428517076582,0.0,0
84,0,0,0,84,98.0,2.288826337731014,0.0,0
84,0,0,0,84,98.0,2.288826337731014,0.0,0
84,0,0,0,84,98.0,2.3081609965128083,0.0,0
84,0,0,0,84,98.0,2.277648944155764,0.0,0
87,0,0,0,87,98.0,2.287898497136621,0.0,0
81,0,0,0,81,98.0,2.287898497136621,0.0,0
84,0,0,0,84,98.0,2.287898497136621,0.0,0
84,0,0,0,84,98.0,2.287898497136621,0.0,0
84,0,0,0,84,98.0,2.2910652930190847,0.0,0
85,0,0,0,85,98.0,2.2962442400986145,0.0,0
90,0,0,0,90,98.0,2.2730867568164586,0.0,0
77,0,0,0,77,98.0,2.288826337731014,0.0,0
85,0,0,0,85,98.0,2.287449899155419,0.0,0
83,0,0,0,83,98.0,2.2788118022750186,0.0,0
84,0,0,0,84,98.0,2.2904196882540098,0.0,0
84,0,0,0,84,98.0,2.293580327126113,0.0,0
89,0,0,0,89,98.0,2.286384423111163,0.0,0
83,0,0,0,83,98.0,2.2877190470265343,0.0,0
81,0,0,0,81,98.0,2.2886544963153574,0.0,0
83,0,0,0,83,98.0,2.2812426340841916,0.0,0
86,0,0,0,86,98.0,2.2909089064228705,0.0,0
82,0,0,0,82,98.0,2.2788610376556884,0.0,0
85,0,0,0,85,98.0,2.2991821888208395,0.0,0
83,0,0,0,83,98.0,2.292391506084797,0.0,0
85,0,0,0,85,98.0,2.277114215477244,0.0,0
83,0,0,0,83,98.0,2.2765913507496593,0.0,0
84,0,0,0,84,98.0,2.288826337731014,0.0,0
84,0,0,0,84,98.0,2.2975632924558393,0.0,0
85,0,0,0,85,98.0,2.2938888751948414,0.0,0
83,0,0,0,83,98.0,2.2926098933537027,0.0,0
84,0,0,0,84,98.0,2.288826337731014,0.0,0
87,0,0,0,87,98.0,2.278271420580434,0.0,0
81,0,0,0,81,98.0,2.2845760950677927,0.0,0
86,0,0,0,85,96.86046511627907,2.2907739939989757,0.0,0
82,0,0,0,83,99.1951219512195,2.286617163542428,0.0,0
85,0,0,0,85,98.0,2.2920399127552327,0.0,0
83,0,0,0,83,98.0,2.278867235244677,0.0,0
83,0,0,0,84,99.18072289156626,2.288826337731014,0.0,0
84,0,0,0,84,98.0,2.285843159132231,0.0,0
90,0,0,0,90,98.0,2.2907739939989757,0.0,0
79,0,0,0,79,98.0,2.2910652930190842,0.0,0
84,0,0,0,84,98.0,2.288826337731014,0.0,0
84,0,0,0,84,98.0,2.288826337731014,0.0,0
83,0,0,0,83,98.0,2.2842641503917087,0.0,0
84,0,0,0,84,98.0,2.2906433067679877,0.0,0
86,0,0,0,86,98.0,2.2833363097973156,0.0,0
83,0,0,0,82,98.0,2.2877190470265343,0.0,0
84,0,0,0,84,98.0,2.2894918476596167,0.0,0
83,0,0,0,84,98.0,2.2930277985406424,0.0,0
84,0,0,0,84,98.0,2.2793719855156342,0.0,0
85,0,0,0,85,98.0,2.294848848641773,0.0,0
86,0,0,0,86,98.0,2.276170341799064,0.0,0
81,0,0,0,81,98.0,2.290643306767987,0.0,0
85,0,0,0,85,98.0,2.292391506084797,0.0,0
85,0,0,0,85,98.0,2.276253552698922,0.0,0
82,0,0,0,82,98.0,2.281748611277088,0.0,0
84,0,0,0,84,98.0,2.2938888751948414,0.0,0
85,0,0,0,85,98.0,2.288826337731014,0.0,0
83,0,0,0,83,98.0,2.281748611277088,0.0,0
86,0,0,0,86,98.0,2.2909089064228705,0.0,0
83,0,0,0,83,98.0,2.288826337731014,0.0,0
83,0,0,0,83,98.0,2.287898497136621,0.0,0
89,0,0,0,89,98.0,2.288826337731014,0.0,0
82,0,0,0,82,98.0,2.2931293579482297,0.0,0
81,0,0,0,81,98.0,2.2821782716583696,0.0,0
85,0,0,0,84,98.0,2.2877190470265347,0.0,0
83,0,0,0,84,98.0,2.288826337731014,0.0,0
85,0,0,0,85,98.0,2.288826337731014,0.0,0
83,0,0,0,83,98.0,2.295865774411211,0.0,0
84,0,0,0,84,98.0,2.288639219516842,0.0,0
85,0,0,0,84,98.0,2.2745718378798774,0.0,0
82,0,0,0,82,98.0,2.2904196882540098,0.0,0
86,0,0,0,86,98.0,2.2797812101459956,0.0,0
82,0,0,0,82,98.0,2.2991821888208395,0.0,0
91,0,0,0,91,98.0,2.2842641503917087,0.0,0
77,0,0,0,77,98.0,2.278917025345509,0.0,0
84,0,0,0,84,98.0,2.288639219516842,0.0,0
85,0,0,0,85,98.0,2.302982049433278,0.0,0
86,0,0,0,86,98.0,2.2842641503917087,0.0,0
81,0,0,0,81,98.0,2.281748611277088,0.0,0
84,0,0,0,84,98.0,2.28986136390613,0.0,0
85,0,0,0,84,98.0,2.287898497136621,0.0,0
83,0,0,0,84,98.0,2.288826337731014,0.0,0
88,0,0,0,88,98.0,2.287898497136621,0.0,0
80,0,0,0,80,98.0,2.292901076806378,0.0,0
85,0,0,0,85,98.0,2.284114736205134,0.0,0
86,0,0,0,86,98.0,2.2842641503917087,0.0,0
81,0,0,0,81,98.0,2.2910652930190842,0.0,0
84,0,0,0,84,98.0,2.2874309462741724,0.0,0
83,0,0,0,83,98.0,2.288826337731014,0.0,0
85,0,0,0,85,98.0,2.288385536729597,0.0,0
84,0,0,0,83,96.83333333333333,2.288639219516842,0.0,0
84,0,0,0,85,99.16666666666667,2.288385536729597,0.0,0
83,0,0,0,83,98.0,2.288826337731014,0.0,0
91,0,0,0,91,98.0,2.287898497136621,0.0,0
80,0,0,0,80,98.0,2.2899887339325633,0.0,0
81,0,0,0,81,98.0,2.287898497136621,0.0,0
88,0,0,0,87,98.0,2.2803069965100136,0.0,0
85,0,0,0,86,98.0,2.287898497136621,0.0,0
80,0,0,0,80,98.0,2.2788610376556884,0.0,0
83,0,0,0,83,98.0,2.3049445549548357,0.0,0
84,0,0,0,84,98.0,2.2791992611748273,0.0,0
85,0,0,0,85,98.0,2.2978600563566274,0.0,0
83,0,0,0,83,98.0,2.288639219516842,0.0,0
87,0,0,0,86,96.8735632183908,2.271188663482041,0.0,0
81,0,0,0,82,99.20987654320987,2.285843159132231,0.0,0
86,0,0,0,86,98.0,2.2995373178505276,0.0,0
84,0,0,0,84,98.0,2.2869784192941265,0.0,0
82,0,0,0,82,98.0,2.2874309462741724,0.0,0
84,0,0,0,84,98.0,2.288826337731014,0.0,0
86,0,0,0,86,98.0,2.287430946274172,0.0,0
82,0,0,0,82,98.0,2.2874309462741724,0.0,0
86,0,0,0,86,98.0,2.288826337731014,0.0,0
84,0,0,0,84,98.0,2.288826337731014,0.0,0
84,0,0,0,84,98.0,2.2908596710422007,0.0,0
83,0,0,0,83,98.0,2.288385536729597,0.0,0
84,0,0,0,84,98.0,2.288826337731014,0.0,0
83,0,0,0,83,98.0,2.288826337731014,0.0,0
85,0,0,0,85,98.0,2.288826337731014,0.0,0
84,0,0,0,84,98.0,2.288639219516842,0.0,0
84,0,0,0,84,98.0,2.2791992611748273,0.0,0
85,0,0,0,85,98.0,2.29296446524793,0.0,0
83,0,0,0,83,98.0,2.2874309462741724,0.0,0
84,0,0,0,84,98.0,2.2791992611748273,0.0,0
83,0,0,0,83,98.0,2.298370216418464,0.0,0
84,0,0,0,84,98.0,2.2874309462741724,0.0,0
84,0,0,0,84,98.0,2.2926098933537027,0.0,0
86,0,0,0,86,98.0,2.288826337731014,0.0,0
85,0,0,0,85,98.0,2.266626476142735,0.0,0
81,0,0,0,81,98.0,2.2812426340841916,0.0,0
84,0,0,0,84,98.0,2.3078140877301907,0.0,0
84,0,0,0,84,98.0,2.288826337731014,0.0,0
85,0,0,0,85,98.0,2.280815740038227,0.0,0
85,0,0,0,85,98.0,2.288826337731014,0.0,0
82,0,0,0,82,98.0,2.2730437233125267,0.0,0
85,0,0,0,84,96.84705882352941,2.302982049433278,0.0,0
85,0,0,0,86,99.15294117647059,2.2858575009147044,0.0,0
83,0,0,0,83,98.0,2.275750229463046,0.0,0
84,0,0,0,84,98.0,2.3001178263950175,0.0,0
83,0,0,0,83,98.0,2.2910652930190847,0.0,0
84,0,0,0,84,98.0,2.292391506084797,0.0,0
84,0,0,0,84,98.0,2.275707098041773,0.0,0
85,0,0,0,85,98.0,2.288826337731014,0.0,0
84,0,0,0,84,98.0,2.288826337731014,0.0,0
83,0,0,0,83,98.0,2.2842641503917087,0.0,0
86,0,0,0,86,98.0,2.2910652930190847,0.0,0
84,0,0,0,84,98.0,2.275256726834288,0.0,0
84,0,0,0,84,98.0,2.2997656078753055,0.0,0
82,0,0,0,82,98.0,2.276678070057439,0.0,0
84,0,0,0,84,98.0,2.303282146587569,0.0,0
90,0,0,0,90,98.0,2.280694825110772,0.0,0
79,0,0,0,79,98.0,2.296244240098615,0.0,0
83,0,0,0,83,98.0,2.275021282901551,0.0,0
85,0,0,0,85,98.0,2.294049530438537,0.0,0
85,0,0,0,85,98.0,2.292391506084797,0.0,0
82,0,0,0,82,98.0,2.2842641503917087,0.0,0
84,0,0,0,84,98.0,2.2850668465233643,0.0,0
86,0,0,0,86,98.0,2.2904196882540098,0.0,0
82,0,0,0,82,98.0,2.282987713135669,0.0,0
84,0,0,0,84,98.0,2.288051422500128,0.0,0
87,0,0,0,87,98.0,2.288826337731014,0.0,0
82,0,0,0,82,98.0,2.2778469032219175,0.0,0
85,0,0,0,85,98.0,2.2878795280477275,0.0,0
83,0,0,0,83,98.0,2.277648944155764,0.0,0
85,0,0,0,85,98.0,2.305340294038241,0.0,0
82,0,0,0,82,98.0,2.2907739939989757,0.0,0
84,0,0,0,84,98.0,2.2657994990948755,0.0,0
85,0,0,0,85,98.0,2.288826337731014,0.0,0
86,0,0,0,86,98.0,2.3049476287722226,0.0,0
85,0,0,0,85,98.0,2.2821782716583696,0.0,0
84,0,0,0,84,98.0,2.2882336424058276,0.0,0
84,0,0,0,84,98.0,2.2827782455597854,0.0,0
81,0,0,0,81,98.0,2.2904196882540098,0.0,0
84,0,0,0,84,98.0,2.2755074754540554,0.0,0
86,0,0,0,86,98.0,2.2959958169061974,0.0,0
81,0,0,0,81,98.0,2.2842641503917087,0.0,0
85,0,0,0,85,98.0,2.2791992611748273,0.0,0
